step,epoch,batch_loss,running_mean,trailing_mean
10417,2,0.065859,0.121151,0.116662
10418,2,0.084768,0.121143,0.11696
10419,2,0.065803,0.12113,0.11675
10420,2,0.115144,0.121128,0.116616
10421,2,0.086395,0.12112,0.116907
10422,2,0.074133,0.121109,0.116853
10423,2,0.232462,0.121135,0.118218
10424,2,0.18452,0.12115,0.117819
10425,2,0.084247,0.121141,0.11807
10426,2,0.09419,0.121135,0.117426
10427,2,0.119903,0.121135,0.117069
10428,2,0.196957,0.121153,0.11786
10429,2,0.110901,0.12115,0.118153
10430,2,0.120531,0.12115,0.118185
10431,2,0.110629,0.121148,0.118462
10432,2,0.058976,0.121133,0.117408
10433,2,0.119128,0.121132,0.117774
10434,2,0.093805,0.121126,0.116989
10435,2,0.190811,0.121143,0.117563
10436,2,0.20345,0.121162,0.118146
10437,2,0.120598,0.121162,0.118407
10438,2,0.080721,0.121152,0.117215
10439,2,0.128408,0.121154,0.117471
10440,2,0.099419,0.121149,0.117247
10441,2,0.188976,0.121165,0.117461
10442,2,0.124472,0.121166,0.117242
10443,2,0.109864,0.121163,0.117178
10444,2,0.125822,0.121164,0.11729
10445,2,0.105557,0.12116,0.116877
10446,2,0.245866,0.12119,0.118633
10447,2,0.14552,0.121196,0.119371
10448,2,0.091412,0.121189,0.119856
10449,2,0.111638,0.121186,0.11987
10450,2,0.105994,0.121183,0.120102
10451,2,0.190933,0.121199,0.120538
10452,2,0.154638,0.121207,0.120227
10453,2,0.124725,0.121208,0.120571
10454,2,0.052184,0.121192,0.120158
10455,2,0.113792,0.12119,0.120227
10456,2,0.103154,0.121186,0.120109
10457,2,0.093277,0.121179,0.120144
10458,2,0.0989,0.121174,0.120214
10459,2,0.081891,0.121165,0.120324
10460,2,0.07582,0.121154,0.120278
10461,2,0.111517,0.121152,0.120661
10462,2,0.080754,0.121142,0.120696
10463,2,0.109056,0.121139,0.120401
10464,2,0.143074,0.121144,0.120651
10465,2,0.185435,0.12116,0.121218
10466,2,0.092301,0.121153,0.12076
10467,2,0.142388,0.121158,0.121049
10468,2,0.158624,0.121167,0.121714
10469,2,0.21302,0.121188,0.122006
10470,2,0.172697,0.1212,0.121447
10471,2,0.099395,0.121195,0.12176
10472,2,0.220331,0.121219,0.122957
10473,2,0.133412,0.121221,0.123265
10474,2,0.143333,0.121227,0.123177
10475,2,0.147914,0.121233,0.123358
10476,2,0.152353,0.12124,0.124091
10477,2,0.121,0.12124,0.124178
10478,2,0.257315,0.121272,0.125859
10479,2,0.170627,0.121284,0.1267
10480,2,0.126425,0.121285,0.126828
10481,2,0.112262,0.121283,0.126535
10482,2,0.165938,0.121293,0.126701
10483,2,0.065272,0.12128,0.126625
10484,2,0.133134,0.121283,0.127098
10485,2,0.154302,0.121291,0.127561
10486,2,0.059833,0.121276,0.127193
10487,2,0.054599,0.121261,0.126861
10488,2,0.146434,0.121267,0.127007
10489,2,0.089903,0.121259,0.126668
10490,2,0.115996,0.121258,0.126394
10491,2,0.197488,0.121276,0.127547
10492,2,0.144396,0.121281,0.127812
10493,2,0.163489,0.121291,0.128052
10494,2,0.148618,0.121298,0.128053
10495,2,0.104939,0.121294,0.127433
10496,2,0.093028,0.121287,0.127596
10497,2,0.08086,0.121278,0.12729
10498,2,0.100395,0.121273,0.126654
10499,2,0.080763,0.121263,0.12563
10500,2,0.082099,0.121254,0.124692
10501,2,0.072567,0.121243,0.124282
10502,2,0.136726,0.121246,0.124337
10503,2,0.128842,0.121248,0.124061
10504,2,0.096308,0.121242,0.123763
10505,2,0.182555,0.121257,0.123928
10506,2,0.111074,0.121254,0.124128
10507,2,0.120377,0.121254,0.124553
10508,2,0.040893,0.121235,0.124176
10509,2,0.064129,0.121222,0.124117
10510,2,0.082226,0.121213,0.124101
10511,2,0.278905,0.12125,0.124571
10512,2,0.224002,0.121274,0.124945
10513,2,0.132844,0.121276,0.125351
10514,2,0.077616,0.121266,0.125016
10515,2,0.098182,0.121261,0.125012
10516,2,0.169462,0.121272,0.125776
10517,2,0.114643,0.12127,0.126264
10518,2,0.146811,0.121276,0.126884
10519,2,0.078484,0.121266,0.127011
10520,2,0.144382,0.121272,0.127304
10521,2,0.098946,0.121267,0.127429
10522,2,0.104884,0.121263,0.127737
10523,2,0.093067,0.121256,0.126343
10524,2,0.139368,0.12126,0.125891
10525,2,0.072532,0.121249,0.125774
10526,2,0.137754,0.121253,0.12621
10527,2,0.116383,0.121252,0.126174
10528,2,0.172651,0.121264,0.125931
10529,2,0.095028,0.121258,0.125773
10530,2,0.122284,0.121258,0.12579
10531,2,0.055783,0.121243,0.125242
10532,2,0.129758,0.121245,0.12595
10533,2,0.180254,0.121258,0.126561
10534,2,0.135043,0.121262,0.126973
10535,2,0.134721,0.121265,0.126412
10536,2,0.083454,0.121256,0.125212
10537,2,0.143537,0.121261,0.125442
10538,2,0.085476,0.121253,0.125489
10539,2,0.135571,0.121256,0.125561
10540,2,0.139775,0.12126,0.125964
10541,2,0.090056,0.121253,0.124975
10542,2,0.135787,0.121257,0.125088
10543,2,0.064015,0.121243,0.12463
10544,2,0.067272,0.121231,0.124044
10545,2,0.090932,0.121224,0.123898
10546,2,0.079897,0.121214,0.122238
10547,2,0.138083,0.121218,0.122164
10548,2,0.105169,0.121214,0.122302
10549,2,0.254967,0.121245,0.123735
10550,2,0.157169,0.121254,0.124247
10551,2,0.199403,0.121272,0.124331
10552,2,0.108065,0.121269,0.123866
10553,2,0.259268,0.121301,0.125211
10554,2,0.168988,0.121312,0.126379
10555,2,0.162413,0.121321,0.126865
10556,2,0.130848,0.121323,0.127142
10557,2,0.106073,0.12132,0.12727
10558,2,0.135851,0.121323,0.12764
10559,2,0.202046,0.121342,0.128841
10560,2,0.100951,0.121337,0.129093
10561,2,0.109652,0.121334,0.129074
10562,2,0.159601,0.121343,0.129863
10563,2,0.164644,0.121353,0.130418
10564,2,0.062267,0.121339,0.12961
10565,2,0.174384,0.121352,0.1295
10566,2,0.138488,0.121356,0.129962
10567,2,0.090677,0.121349,0.129445
10568,2,0.101993,0.121344,0.128878
10569,2,0.108306,0.121341,0.127831
10570,2,0.124705,0.121342,0.127351
10571,2,0.12745,0.121343,0.127632
10572,2,0.06859,0.121331,0.126114
10573,2,0.135986,0.121335,0.12614
10574,2,0.184834,0.121349,0.126555
10575,2,0.09364,0.121343,0.126012
10576,2,0.138535,0.121347,0.125874
10577,2,0.11541,0.121345,0.125818
10578,2,0.088092,0.121338,0.124126
10579,2,0.166237,0.121348,0.124082
10580,2,0.154683,0.121356,0.124365
10581,2,0.073249,0.121345,0.123975
10582,2,0.063178,0.121331,0.122947
10583,2,0.074896,0.121321,0.123043
10584,2,0.130193,0.121323,0.123014
10585,2,0.201998,0.121341,0.123491
10586,2,0.067092,0.121329,0.123563
10587,2,0.107997,0.121326,0.124097
10588,2,0.127697,0.121327,0.12391
10589,2,0.100779,0.121322,0.124019
10590,2,0.214864,0.121344,0.125007
10591,2,0.139419,0.121348,0.124427
10592,2,0.131804,0.12135,0.124301
10593,2,0.085373,0.121342,0.12352
10594,2,0.115484,0.121341,0.123188
10595,2,0.130595,0.121343,0.123445
10596,2,0.156036,0.121351,0.124075
10597,2,0.195825,0.121368,0.125225
10598,2,0.112528,0.121366,0.125346
10599,2,0.124033,0.121366,0.125779
10600,2,0.10402,0.121363,0.125998
10601,2,0.107042,0.121359,0.126343
10602,2,0.072007,0.121348,0.125695
10603,2,0.134689,0.121351,0.125754
10604,2,0.140191,0.121355,0.126193
10605,2,0.128183,0.121357,0.125649
10606,2,0.105013,0.121353,0.125588
10607,2,0.184538,0.121368,0.12623
10608,2,0.178775,0.121381,0.127609
10609,2,0.138327,0.121385,0.128351
10610,2,0.160524,0.121393,0.129134
10611,2,0.114825,0.121392,0.127493
10612,2,0.124015,0.121393,0.126493
10613,2,0.060204,0.121379,0.125767
10614,2,0.068822,0.121367,0.125679
10615,2,0.130347,0.121369,0.126
10616,2,0.14743,0.121375,0.12578
10617,2,0.185431,0.121389,0.126488
10618,2,0.098042,0.121384,0.126
10619,2,0.11492,0.121382,0.126365
10620,2,0.096731,0.121377,0.125888
10621,2,0.133474,0.12138,0.126233
10622,2,0.186365,0.121394,0.127048
10623,2,0.129752,0.121396,0.127415
10624,2,0.131091,0.121398,0.127332
10625,2,0.09662,0.121393,0.127573
10626,2,0.11225,0.121391,0.127318
10627,2,0.07433,0.12138,0.126898
10628,2,0.143736,0.121385,0.126608
10629,2,0.211818,0.121406,0.127776
10630,2,0.205374,0.121425,0.128607
10631,2,0.0991,0.12142,0.12904
10632,2,0.074233,0.121409,0.128485
10633,2,0.166379,0.121419,0.128346
10634,2,0.096983,0.121414,0.127966
10635,2,0.079037,0.121404,0.127409
10636,2,0.19361,0.12142,0.128511
10637,2,0.069002,0.121408,0.127765
10638,2,0.080562,0.121399,0.127716
10639,2,0.048684,0.121383,0.126847
10640,2,0.079847,0.121373,0.126248
10641,2,0.043137,0.121356,0.125779
10642,2,0.135144,0.121359,0.125772
10643,2,0.120783,0.121359,0.12634
10644,2,0.169774,0.12137,0.127365
10645,2,0.064346,0.121357,0.127099
10646,2,0.073662,0.121346,0.127037
10647,2,0.080165,0.121337,0.126458
10648,2,0.068221,0.121325,0.126088
10649,2,0.139604,0.121329,0.124934
10650,2,0.232264,0.121354,0.125685
10651,2,0.086413,0.121346,0.124556
10652,2,0.148962,0.121352,0.124964
10653,2,0.114051,0.12135,0.123512
10654,2,0.045828,0.121333,0.122281
10655,2,0.146987,0.121339,0.122126
10656,2,0.038758,0.121321,0.121206
10657,2,0.259282,0.121352,0.122738
10658,2,0.244427,0.121379,0.123823
10659,2,0.139182,0.121383,0.123195
10660,2,0.101466,0.121379,0.1232
10661,2,0.105281,0.121375,0.123156
10662,2,0.128582,0.121377,0.122846
10663,2,0.137167,0.121381,0.122571
10664,2,0.091016,0.121374,0.122859
10665,2,0.169861,0.121385,0.122814
10666,2,0.097991,0.121379,0.122409
10667,2,0.230168,0.121404,0.123803
10668,2,0.143203,0.121409,0.124216
10669,2,0.136435,0.121412,0.124497
10670,2,0.114757,0.121411,0.124397
10671,2,0.090015,0.121404,0.124023
10672,2,0.171921,0.121415,0.125056
10673,2,0.070139,0.121403,0.124398
10674,2,0.187883,0.121418,0.124428
10675,2,0.087922,0.121411,0.124371
10676,2,0.080865,0.121402,0.123794
10677,2,0.173247,0.121413,0.124373
10678,2,0.186423,0.121428,0.125356
10679,2,0.124591,0.121429,0.12494
10680,2,0.141631,0.121433,0.124809
10681,2,0.122383,0.121433,0.1253
10682,2,0.135784,0.121437,0.126027
10683,2,0.161795,0.121446,0.126896
10684,2,0.093966,0.121439,0.126533
10685,2,0.118965,0.121439,0.125703
10686,2,0.241831,0.121466,0.12745
10687,2,0.131236,0.121468,0.127683
10688,2,0.149648,0.121474,0.127902
10689,2,0.121599,0.121474,0.12811
10690,2,0.140278,0.121479,0.127365
10691,2,0.102199,0.121474,0.126992
10692,2,0.106061,0.121471,0.126735
10693,2,0.165594,0.121481,0.127537
10694,2,0.081038,0.121472,0.127193
10695,2,0.154638,0.121479,0.127433
10696,2,0.108487,0.121476,0.126958
10697,2,0.121817,0.121476,0.126218
10698,2,0.179814,0.121489,0.12689
10699,2,0.099882,0.121484,0.126649
10700,2,0.109006,0.121482,0.126699
10701,2,0.100862,0.121477,0.126637
10702,2,0.052389,0.121462,0.126441
10703,2,0.154285,0.121469,0.126637
10704,2,0.164484,0.121479,0.12688
10705,2,0.101135,0.121474,0.126609
10706,2,0.138742,0.121478,0.126947
10707,2,0.120471,0.121478,0.126306
10708,2,0.097683,0.121472,0.125495
10709,2,0.099665,0.121468,0.125108
10710,2,0.144418,0.121473,0.124947
10711,2,0.120661,0.121472,0.125006
10712,2,0.165683,0.121482,0.125422
10713,2,0.151121,0.121489,0.126331
10714,2,0.123535,0.121489,0.126879
10715,2,0.128128,0.121491,0.126856
10716,2,0.10158,0.121486,0.126398
10717,2,0.208274,0.121506,0.126626
10718,2,0.102489,0.121501,0.126671
10719,2,0.169693,0.121512,0.127219
10720,2,0.045028,0.121495,0.126701
10721,2,0.045425,0.121478,0.125821
10722,2,0.094651,0.121472,0.124904
10723,2,0.153966,0.12148,0.125146
10724,2,0.10328,0.121476,0.124868
10725,2,0.099898,0.121471,0.124901
10726,2,0.070544,0.121459,0.124484
10727,2,0.094628,0.121453,0.124687
10728,2,0.111704,0.121451,0.124366
10729,2,0.162734,0.12146,0.123875
10730,2,0.081096,0.121451,0.122633
10731,2,0.099512,0.121447,0.122637
10732,2,0.140725,0.121451,0.123302
10733,2,0.153816,0.121458,0.123176
10734,2,0.211125,0.121478,0.124317
10735,2,0.165849,0.121488,0.125186
10736,2,0.158711,0.121496,0.124837
10737,2,0.059206,0.121482,0.124739
10738,2,0.090681,0.121475,0.12484
10739,2,0.180068,0.121488,0.126154
10740,2,0.191338,0.121504,0.127269
10741,2,0.107435,0.121501,0.127912
10742,2,0.138371,0.121504,0.127944
10743,2,0.084893,0.121496,0.127585
10744,2,0.09268,0.12149,0.126814
10745,2,0.181724,0.121503,0.127988
10746,2,0.136103,0.121507,0.128612
10747,2,0.129863,0.121508,0.129109
10748,2,0.076032,0.121498,0.129187
10749,2,0.054525,0.121484,0.128336
10750,2,0.090124,0.121477,0.126915
10751,2,0.24319,0.121503,0.128483
10752,2,0.126627,0.121505,0.128259
10753,2,0.180899,0.121518,0.128928
10754,2,0.116223,0.121517,0.129632
10755,2,0.123663,0.121517,0.129399
10756,2,0.138738,0.121521,0.130398
10757,2,0.065487,0.121508,0.128461
10758,2,0.067315,0.121497,0.126689
10759,2,0.140635,0.121501,0.126704
10760,2,0.163095,0.12151,0.12732
10761,2,0.062375,0.121497,0.126891
10762,2,0.110041,0.121494,0.126706
10763,2,0.084431,0.121486,0.126178
10764,2,0.094997,0.12148,0.126218
10765,2,0.07364,0.12147,0.125256
10766,2,0.160111,0.121478,0.125877
10767,2,0.07097,0.121467,0.124285
10768,2,0.128162,0.121469,0.124135
10769,2,0.120256,0.121468,0.123973
10770,2,0.119463,0.121468,0.12402
10771,2,0.072411,0.121457,0.123844
10772,2,0.088403,0.12145,0.123009
10773,2,0.130002,0.121452,0.123607
10774,2,0.14088,0.121456,0.123137
10775,2,0.082878,0.121448,0.123087
10776,2,0.063147,0.121435,0.12291
10777,2,0.165956,0.121445,0.122837
10778,2,0.223012,0.121467,0.123203
10779,2,0.126316,0.121468,0.12322
10780,2,0.140534,0.121472,0.123209
10781,2,0.097943,0.121467,0.122965
10782,2,0.105949,0.121464,0.122666
10783,2,0.061989,0.121451,0.121668
10784,2,0.072378,0.12144,0.121452
10785,2,0.080188,0.121431,0.121065
10786,2,0.119031,0.12143,0.119837
10787,2,0.159319,0.121438,0.120117
10788,2,0.13108,0.121441,0.119932
10789,2,0.086452,0.121433,0.11958
10790,2,0.148758,0.121439,0.119665
10791,2,0.113167,0.121437,0.119775
10792,2,0.096964,0.121432,0.119684
10793,2,0.179421,0.121444,0.119822
10794,2,0.1602,0.121453,0.120614
10795,2,0.126267,0.121454,0.12033
10796,2,0.12697,0.121455,0.120515
10797,2,0.123782,0.121456,0.120534
10798,2,0.075563,0.121446,0.119492
10799,2,0.14622,0.121451,0.119955
10800,2,0.101276,0.121447,0.119878
10801,2,0.173877,0.121458,0.120608
10802,2,0.088883,0.121451,0.120973
10803,2,0.106657,0.121448,0.120497
10804,2,0.143039,0.121452,0.120282
10805,2,0.118326,0.121452,0.120454
10806,2,0.108452,0.121449,0.120151
10807,2,0.142566,0.121454,0.120372
10808,2,0.095937,0.121448,0.120355
10809,2,0.133282,0.121451,0.120691
10810,2,0.061165,0.121437,0.119859
10811,2,0.199012,0.121454,0.120642
10812,2,0.099599,0.12145,0.119981
10813,2,0.091207,0.121443,0.119382
10814,2,0.037164,0.121425,0.118518
10815,2,0.087878,0.121417,0.118116
10816,2,0.204122,0.121435,0.119141
10817,2,0.168078,0.121446,0.118739
10818,2,0.195171,0.121462,0.119666
10819,2,0.106692,0.121458,0.119036
10820,2,0.093844,0.121452,0.119524
10821,2,0.142229,0.121457,0.120492
10822,2,0.124915,0.121458,0.120795
10823,2,0.083506,0.121449,0.12009
10824,2,0.076253,0.12144,0.11982
10825,2,0.116153,0.121438,0.119983
10826,2,0.125723,0.121439,0.120534
10827,2,0.126601,0.12144,0.120854
10828,2,0.135398,0.121443,0.121091
10829,2,0.141713,0.121448,0.120881
10830,2,0.114311,0.121446,0.121213
10831,2,0.047433,0.12143,0.120692
10832,2,0.147026,0.121436,0.120755
10833,2,0.117028,0.121435,0.120387
10834,2,0.135054,0.121438,0.119627
10835,2,0.098325,0.121433,0.118951
10836,2,0.148044,0.121439,0.118845
10837,2,0.121169,0.121439,0.119464
10838,2,0.14055,0.121443,0.119963
10839,2,0.099227,0.121438,0.119155
10840,2,0.097958,0.121433,0.118221
10841,2,0.114445,0.121431,0.118291
10842,2,0.1243,0.121432,0.11815
10843,2,0.119986,0.121432,0.118501
10844,2,0.093089,0.121425,0.118505
10845,2,0.166824,0.121435,0.118356
10846,2,0.104097,0.121431,0.118036
10847,2,0.144701,0.121437,0.118185
10848,2,0.096185,0.121431,0.118386
10849,2,0.111868,0.121429,0.11896
10850,2,0.139888,0.121433,0.119457
10851,2,0.059211,0.12142,0.117617
10852,2,0.123196,0.12142,0.117583
10853,2,0.121812,0.12142,0.116992
10854,2,0.135995,0.121423,0.11719
10855,2,0.066008,0.121411,0.116613
10856,2,0.126041,0.121412,0.116486
10857,2,0.12716,0.121413,0.117103
10858,2,0.118561,0.121413,0.117616
10859,2,0.169962,0.121423,0.117909
10860,2,0.11504,0.121422,0.117428
10861,2,0.078053,0.121413,0.117585
10862,2,0.122491,0.121413,0.11771
10863,2,0.16874,0.121423,0.118553
10864,2,0.205451,0.121441,0.119657
10865,2,0.046863,0.121425,0.11939
10866,2,0.093031,0.121419,0.118719
10867,2,0.157452,0.121427,0.119584
10868,2,0.150497,0.121433,0.119807
10869,2,0.07466,0.121423,0.119351
10870,2,0.069395,0.121412,0.11885
10871,2,0.150818,0.121418,0.119634
10872,2,0.114648,0.121417,0.119897
10873,2,0.065192,0.121404,0.119249
10874,2,0.110848,0.121402,0.118948
10875,2,0.094209,0.121396,0.119062
10876,2,0.106718,0.121393,0.119497
10877,2,0.142887,0.121398,0.119267
10878,2,0.23301,0.121422,0.119367
10879,2,0.113028,0.12142,0.119234
10880,2,0.13755,0.121423,0.119204
10881,2,0.17538,0.121435,0.119978
10882,2,0.138952,0.121439,0.120308
10883,2,0.159723,0.121447,0.121286
10884,2,0.076432,0.121437,0.121326
10885,2,0.186364,0.121451,0.122388
10886,2,0.191805,0.121466,0.123116
10887,2,0.121271,0.121466,0.122735
10888,2,0.123298,0.121467,0.122657
10889,2,0.124174,0.121467,0.123035
10890,2,0.170156,0.121478,0.123249
10891,2,0.085892,0.12147,0.122976
10892,2,0.080285,0.121461,0.122809
10893,2,0.104161,0.121458,0.122056
10894,2,0.162922,0.121466,0.122084
10895,2,0.083057,0.121458,0.121652
10896,2,0.07602,0.121448,0.121142
10897,2,0.044889,0.121432,0.120353
10898,2,0.104505,0.121428,0.120643
10899,2,0.115632,0.121427,0.120337
10900,2,0.062263,0.121415,0.119947
10901,2,0.077556,0.121405,0.118983
10902,2,0.082405,0.121397,0.118919
10903,2,0.100417,0.121392,0.118856
10904,2,0.111625,0.12139,0.118542
10905,2,0.132032,0.121393,0.118679
10906,2,0.071936,0.121382,0.118314
10907,2,0.192034,0.121397,0.118809
10908,2,0.216893,0.121417,0.120018
10909,2,0.096111,0.121412,0.119646
10910,2,0.093907,0.121406,0.119974
10911,2,0.062336,0.121394,0.118607
10912,2,0.07995,0.121385,0.118411
10913,2,0.104018,0.121381,0.118539
10914,2,0.089782,0.121374,0.119065
10915,2,0.182772,0.121387,0.120014
10916,2,0.134988,0.12139,0.119323
10917,2,0.090264,0.121384,0.118544
10918,2,0.048464,0.121368,0.117077
10919,2,0.047359,0.121352,0.116484
10920,2,0.086816,0.121345,0.116414
10921,2,0.143463,0.12135,0.116426
10922,2,0.102763,0.121346,0.116205
10923,2,0.119468,0.121345,0.116564
10924,2,0.110857,0.121343,0.11691
10925,2,0.073634,0.121333,0.116485
10926,2,0.127542,0.121334,0.116503
10927,2,0.069842,0.121323,0.115936
10928,2,0.112855,0.121322,0.11571
10929,2,0.126403,0.121323,0.115557
10930,2,0.154684,0.12133,0.115961
10931,2,0.092694,0.121324,0.116413
10932,2,0.087734,0.121317,0.115821
10933,2,0.129796,0.121318,0.115948
10934,2,0.094525,0.121313,0.115543
10935,2,0.103407,0.121309,0.115594
10936,2,0.154704,0.121316,0.11566
10937,2,0.098097,0.121311,0.11543
10938,2,0.076545,0.121302,0.11479
10939,2,0.218659,0.121322,0.115984
10940,2,0.079215,0.121313,0.115796
10941,2,0.077719,0.121304,0.115429
10942,2,0.057222,0.12129,0.114758
10943,2,0.108538,0.121288,0.114644
10944,2,0.064202,0.121276,0.114355
10945,2,0.122665,0.121276,0.113913
10946,2,0.088257,0.121269,0.113755
10947,2,0.183754,0.121282,0.114146
10948,2,0.080848,0.121274,0.113992
10949,2,0.156058,0.121281,0.114434
10950,2,0.110142,0.121279,0.114137
10951,2,0.073198,0.121268,0.114277
10952,2,0.054056,0.121254,0.113585
10953,2,0.165728,0.121264,0.114024
10954,2,0.139083,0.121267,0.114055
10955,2,0.116484,0.121266,0.11456
10956,2,0.049847,0.121251,0.113798
10957,2,0.051478,0.121237,0.113041
10958,2,0.151065,0.121243,0.113366
10959,2,0.108227,0.12124,0.112749
10960,2,0.160497,0.121248,0.113203
10961,2,0.109677,0.121246,0.11352
10962,2,0.119389,0.121246,0.113489
10963,2,0.119074,0.121245,0.112992
10964,2,0.062937,0.121233,0.111567
10965,2,0.167031,0.121242,0.112769
10966,2,0.051937,0.121228,0.112358
10967,2,0.085561,0.12122,0.111639
10968,2,0.162442,0.121229,0.111758
10969,2,0.120381,0.121229,0.112215
10970,2,0.107319,0.121226,0.112595
10971,2,0.13614,0.121229,0.112448
10972,2,0.156714,0.121237,0.112868
10973,2,0.085494,0.121229,0.113071
10974,2,0.092748,0.121223,0.11289
10975,2,0.097586,0.121218,0.112924
10976,2,0.084655,0.12121,0.112704
10977,2,0.10615,0.121207,0.112336
10978,2,0.076428,0.121198,0.11077
10979,2,0.122328,0.121198,0.110863
10980,2,0.168573,0.121208,0.111174
10981,2,0.123111,0.121208,0.110651
10982,2,0.123357,0.121209,0.110495
10983,2,0.140028,0.121213,0.110298
10984,2,0.09506,0.121207,0.110484
10985,2,0.055964,0.121194,0.10918
10986,2,0.1241,0.121194,0.108503
10987,2,0.155047,0.121201,0.108841
10988,2,0.204808,0.121219,0.109656
10989,2,0.101889,0.121215,0.109433
10990,2,0.051999,0.1212,0.108252
10991,2,0.04916,0.121185,0.107884
10992,2,0.114585,0.121184,0.108227
10993,2,0.202332,0.121201,0.109209
10994,2,0.120223,0.121201,0.108782
10995,2,0.112128,0.121199,0.109073
10996,2,0.136129,0.121202,0.109674
10997,2,0.116437,0.121201,0.110389
10998,2,0.147318,0.121206,0.110818
10999,2,0.098028,0.121201,0.110641
11000,2,0.069808,0.121191,0.110717
11001,2,0.120849,0.121191,0.11115
11002,2,0.086111,0.121183,0.111187
11003,2,0.132408,0.121186,0.111507
11004,2,0.206198,0.121203,0.112453
11005,2,0.090128,0.121197,0.112034
11006,2,0.164074,0.121206,0.112955
11007,2,0.299888,0.121243,0.114033
11008,2,0.214114,0.121263,0.114006
11009,2,0.081755,0.121254,0.113862
11010,2,0.175026,0.121266,0.114673
11011,2,0.154254,0.121272,0.115592
11012,2,0.066347,0.121261,0.115456
11013,2,0.147893,0.121267,0.115895
11014,2,0.066398,0.121255,0.115661
11015,2,0.081546,0.121247,0.114649
11016,2,0.108114,0.121244,0.11438
11017,2,0.151477,0.12125,0.114992
11018,2,0.175925,0.121262,0.116267
11019,2,0.083385,0.121254,0.116627
11020,2,0.152801,0.12126,0.117287
11021,2,0.148801,0.121266,0.117341
11022,2,0.126593,0.121267,0.117579
11023,2,0.19976,0.121284,0.118382
11024,2,0.119082,0.121283,0.118464
11025,2,0.214658,0.121303,0.119874
11026,2,0.10495,0.121299,0.119648
11027,2,0.093095,0.121293,0.119881
11028,2,0.071272,0.121283,0.119465
11029,2,0.05538,0.121269,0.118755
11030,2,0.073188,0.121259,0.11794
11031,2,0.195675,0.121275,0.11897
11032,2,0.155412,0.121282,0.119646
11033,2,0.142393,0.121286,0.119772
11034,2,0.100073,0.121282,0.119828
11035,2,0.077294,0.121273,0.119567
11036,2,0.110693,0.12127,0.119127
11037,2,0.165385,0.12128,0.1198
11038,2,0.105043,0.121276,0.120085
11039,2,0.104299,0.121273,0.118941
11040,2,0.155943,0.12128,0.119708
11041,2,0.22639,0.121302,0.121195
11042,2,0.096421,0.121297,0.121587
11043,2,0.093037,0.121291,0.121432
11044,2,0.130621,0.121293,0.122096
11045,2,0.088888,0.121286,0.121758
11046,2,0.1424,0.12129,0.1223
11047,2,0.085287,0.121283,0.121315
11048,2,0.09816,0.121278,0.121488
11049,2,0.120945,0.121278,0.121137
11050,2,0.152523,0.121284,0.121561
11051,2,0.154214,0.121291,0.122371
11052,2,0.184827,0.121304,0.123679
11053,2,0.109122,0.121302,0.123113
11054,2,0.105981,0.121299,0.122782
11055,2,0.115991,0.121298,0.122777
11056,2,0.143211,0.121302,0.12371
11057,2,0.125489,0.121303,0.124451
11058,2,0.093559,0.121297,0.123875
11059,2,0.187004,0.121311,0.124663
11060,2,0.109991,0.121309,0.124158
11061,2,0.116997,0.121308,0.124231
11062,2,0.058062,0.121295,0.123618
11063,2,0.083605,0.121287,0.123263
11064,2,0.093894,0.121281,0.123573
11065,2,0.119247,0.121281,0.123095
11066,2,0.088112,0.121274,0.123457
11067,2,0.1313,0.121276,0.123914
11068,2,0.162132,0.121284,0.123911
11069,2,0.084074,0.121277,0.123548
11070,2,0.089996,0.12127,0.123375
11071,2,0.21191,0.121289,0.124133
11072,2,0.056837,0.121276,0.123134
11073,2,0.048741,0.121261,0.122766
11074,2,0.143901,0.121265,0.123278
11075,2,0.116468,0.121264,0.123467
11076,2,0.091442,0.121258,0.123534
11077,2,0.13108,0.12126,0.123784
11078,2,0.079067,0.121252,0.12381
11079,2,0.151954,0.121258,0.124106
11080,2,0.068137,0.121247,0.123102
11081,2,0.107159,0.121244,0.122943
11082,2,0.112894,0.121242,0.122838
11083,2,0.042164,0.121226,0.121859
11084,2,0.1786,0.121238,0.122695
11085,2,0.095527,0.121233,0.12309
11086,2,0.127952,0.121234,0.123129
11087,2,0.07901,0.121225,0.122368
11088,2,0.082445,0.121217,0.121145
11089,2,0.114514,0.121216,0.121271
11090,2,0.05428,0.121202,0.121294
11091,2,0.095489,0.121197,0.121757
11092,2,0.128564,0.121198,0.121897
11093,2,0.165325,0.121207,0.121527
11094,2,0.150867,0.121214,0.121833
11095,2,0.094628,0.121208,0.121658
11096,2,0.097726,0.121203,0.121274
11097,2,0.130433,0.121205,0.121414
11098,2,0.208297,0.121223,0.122024
11099,2,0.074528,0.121213,0.121789
11100,2,0.090751,0.121207,0.121998
11101,2,0.172997,0.121218,0.12252
11102,2,0.07813,0.121209,0.12244
11103,2,0.082874,0.121201,0.121945
11104,2,0.084781,0.121194,0.120731
11105,2,0.144996,0.121199,0.121279
11106,2,0.099443,0.121194,0.120633
11107,2,0.087633,0.121187,0.11851
11108,2,0.152292,0.121194,0.117892
11109,2,0.071329,0.121183,0.117788
11110,2,0.10035,0.121179,0.117041
11111,2,0.147293,0.121184,0.116972
11112,2,0.077895,0.121176,0.117087
11113,2,0.224714,0.121197,0.117855
11114,2,0.069957,0.121186,0.117891
